DATE,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindSpeed
2019-01-01T00:53:00,29.96,31,45,0,,-0.04,1,58,29.61,10,39,20,3
2019-01-01T01:53:00,29.96,26,44,0,,,,49,29.61,10,37,40,5
2019-01-01T02:53:00,29.97,24,43,0,,,,47,29.62,10,36,30,5
2019-01-01T03:53:00,29.98,22,41,0,,-0.03,3,47,29.63,10,34,0,0
2019-01-01T04:53:00,30,19,43,0,,,,38,29.65,10,34,30,5
2019-01-01T05:53:00,30.03,19,42,0,,,,40,29.67,10,34,360,3
2019-01-01T06:53:00,30.07,16,44,0,,-0.08,3,32,29.72,10,34,VRB,6
2019-01-01T07:53:00,30.11,16,46,0,,,,30,29.75,10,35,50,6
2019-01-01T08:53:00,30.13,18,50,0,,,,28,29.78,10,38,20,6
2019-01-01T09:53:00,30.14,15,53,0,,-0.07,1,22,29.78,10,39,20,7
2019-01-01T10:53:00,30.11,16,56,0,,,,21,29.75,10,41,20,7
2019-01-01T11:53:00,30.08,13,57,0,,,,17,29.72,10,41,10,5
2019-01-01T12:53:00,30.06,9,58,0,,0.08,6,14,29.7,10,40,350,9
2019-01-01T13:53:00,30.05,11,60,0,,,,14,29.7,10,42,VRB,5
2019-01-01T14:53:00,30.07,12,60,0,,,,15,29.72,10,42,40,8
2019-01-01T15:53:00,30.08,11,57,0,,-0.02,3,16,29.72,10,40,100,8
2019-01-01T16:53:00,30.09,11,54,0,,,,18,29.73,10,39,120,8
2019-01-01T17:53:00,30.11,16,51,0,,,,25,29.75,10,38,100,3
2019-01-01T18:53:00,30.12,16,48,0,,-0.04,3,28,29.77,10,36,150,3
2019-01-01T19:53:00,30.13,20,44,0,,,,38,29.78,10,35,0,0
2019-01-01T20:53:00,30.14,15,44,0,,,,31,29.78,10,34,30,3
2019-01-01T21:53:00,30.15,16,43,0,,-0.02,2,34,29.8,10,33,0,0
2019-01-01T22:53:00,30.14,15,43,0,,,,32,29.78,10,33,50,5
2019-01-01T23:53:00,30.13,12,45,0,,,,26,29.78,10,34,80,8
2019-01-02T00:53:00,30.13,12,44,0,,0.02,7,27,29.78,10,33,20,5
2019-01-02T01:53:00,30.14,14,42,0,,,,32,29.78,10,32,0,0
2019-01-02T02:53:00,30.12,11,45,0,,,,25,29.77,10,34,0,0
2019-01-02T03:53:00,30.1,13,43,0,,0.02,8,29,29.75,10,33,20,5
2019-01-02T04:53:00,30.12,16,39,0,,,,39,29.77,10,31,80,5
2019-01-02T05:53:00,30.14,11,44,0,,,,26,29.78,10,33,20,8
2019-01-02T06:53:00,30.18,11,44,0,,-0.08,3,26,29.83,10,33,60,7
2019-01-02T07:53:00,30.22,12,47,0,,,,24,29.86,10,35,50,3
2019-01-02T08:53:00,30.22,9,53,0,,,,17,29.86,10,38,360,5
2019-01-02T09:53:00,30.21,7,55,0,,-0.03,0,14,29.85,10,38,20,8
2019-01-02T10:53:00,30.2,6,66,0,,,,9,29.84,10,44,0,0
2019-01-02T11:53:00,30.16,5,75,0,,,,6,29.8,10,48,VRB,3
2019-01-02T12:53:00,30.15,21,81,0,,0.06,6,11,29.8,10,54,250,8
2019-01-02T13:53:00,30.15,27,77,0,,,,16,29.8,10,53,240,9
2019-01-02T14:53:00,30.16,26,78,0,,,,15,29.8,10,53,280,6
2019-01-02T15:53:00,30.16,32,76,0,,-0.01,3,20,29.8,10,54,260,6
2019-01-02T16:53:00,30.18,36,63,0,,,,37,29.83,10,50,320,3
2019-01-02T17:53:00,30.2,37,55,0,,,,51,29.84,10,47,0,0
2019-01-02T18:53:00,30.21,37,54,0,,-0.05,1,53,29.85,10,46,0,0
2019-01-02T19:53:00,30.22,37,53,0,,,,55,29.86,10,46,0,0
2019-01-02T20:53:00,30.21,36,58,0,,,,44,29.85,10,48,90,3
2019-01-02T21:53:00,30.22,34,50,0,,-0.01,3,54,29.86,10,43,0,0
2019-01-02T22:53:00,30.22,31,54,0,,,,42,29.86,10,44,70,5
2019-01-02T23:53:00,30.21,31,48,0,,,,52,29.85,10,41,360,3
2019-01-03T00:53:00,30.2,29,53,0,,0.02,8,40,29.84,10,43,70,5
2019-01-03T01:53:00,30.2,25,55,0,,,,31,29.84,10,42,70,8
2019-01-03T02:53:00,30.18,27,46,0,,,,47,29.83,10,38,0,0
2019-01-03T03:53:00,30.17,24,47,0,,0.03,8,41,29.81,10,38,70,6
2019-01-03T04:53:00,30.17,23,44,0,,,,43,29.81,10,36,40,5
2019-01-03T05:53:00,30.17,23,43,0,,,,45,29.81,10,35,50,5
2019-01-03T06:53:00,30.18,21,42,0,,-0.01,3,43,29.83,10,34,0,0
2019-01-03T07:53:00,30.19,20,53,0,,,,27,29.83,10,40,0,0
2019-01-03T08:53:00,30.21,21,60,0,,,,22,29.85,10,44,0,0
2019-01-03T09:53:00,30.2,17,59,0,,-0.02,0,19,29.84,10,42,0,0
2019-01-03T10:53:00,30.18,18,61,0,,,,19,29.83,10,44,0,0
2019-01-03T11:53:00,30.15,32,60,0,,,,35,29.8,10,47,270,6
2019-01-03T12:53:00,30.13,21,61,0,,0.08,6,21,29.78,10,44,240,7
2019-01-03T13:53:00,30.1,31,61,0,,,,32,29.75,10,47,260,6
2019-01-03T14:53:00,30.09,39,61,0,,,,44,29.73,10,50,270,7
2019-01-03T15:53:00,30.08,41,60,0,,0.04,6,50,29.72,10,51,VRB,3
2019-01-03T16:53:00,30.08,42,58,0,,,,56,29.72,10,50,0,0
2019-01-03T17:53:00,30.1,41,55,0,,,,59,29.75,10,48,0,0
2019-01-03T18:53:00,30.12,42,53,0,,-0.04,3,66,29.77,10,48,0,0
2019-01-03T19:53:00,30.13,42,51,0,,,,71,29.78,10,47,0,0
2019-01-03T20:53:00,30.13,41,51,0,,,,69,29.78,10,46,70,5
2019-01-03T21:53:00,30.12,41,50,0,,0,0,71,29.77,10,46,70,5
2019-01-03T22:53:00,30.09,40,49,0,,,,71,29.73,10,45,0,0
2019-01-03T23:53:00,30.08,39,48,0,,,,71,29.72,10,44,60,3
2019-01-04T00:53:00,30.07,37,45,0,,0.05,6,74,29.72,10,41,90,6
2019-01-04T01:53:00,30.06,36,45,0,,,,71,29.7,10,41,0,0
2019-01-04T02:53:00,30.04,34,46,0,,,,63,29.69,10,41,70,5
2019-01-04T03:53:00,30.02,32,46,0,,0.06,8,58,29.67,10,40,0,0
2019-01-04T04:53:00,30.01,32,44,0,,,,63,29.66,10,39,80,3
2019-01-04T05:53:00,30.02,31,42,0,,,,65,29.67,10,37,0,0
2019-01-04T06:53:00,30.03,30,40,0,,-0.01,3,68,29.67,10,36,70,3
2019-01-04T07:53:00,30.05,32,47,0,,,,56,29.7,10,41,0,0
2019-01-04T08:53:00,30.07,28,54,0,,,,37,29.72,10,43,0,0
2019-01-04T09:53:00,30.08,31,57,0,,-0.04,1,37,29.72,10,45,140,5
2019-01-04T10:53:00,30.05,30,61,0,,,,31,29.7,10,47,130,5
2019-01-04T11:53:00,30.01,36,61,0,,,,39,29.66,10,49,250,7
2019-01-04T12:53:00,29.99,39,62,0,,0.09,6,43,29.64,10,51,260,7
2019-01-04T13:53:00,29.99,37,61,0,,,,41,29.64,10,49,250,10
2019-01-04T14:53:00,29.99,38,61,0,,,,43,29.64,10,50,VRB,3
2019-01-04T15:53:00,29.97,37,61,0,,0.02,8,41,29.62,10,49,260,3
2019-01-04T16:53:00,29.96,45,58,0,,,,62,29.61,10,51,0,0
2019-01-04T17:53:00,29.96,46,56,0,,,,70,29.61,10,51,0,0
2019-01-04T18:53:00,29.99,47,55,0,,-0.02,3,74,29.64,10,51,0,0
2019-01-04T19:53:00,29.98,46,53,0,,,,77,29.63,10,49,60,5
2019-01-04T20:53:00,29.99,44,53,0,,,,72,29.64,10,49,80,3
2019-01-04T21:53:00,29.98,44,50,0,,0.01,8,80,29.63,9,47,0,0
2019-01-04T22:53:00,29.98,40,50,0,,,,68,29.63,10,45,0,0
2019-01-04T23:53:00,29.97,38,51,0,,,,61,29.62,10,45,80,5
2019-01-05T00:53:00,29.97,39,51,0,,0.01,5,64,29.62,10,45,0,0
2019-01-05T01:53:00,29.95,37,51,0,,,,59,29.6,10,45,70,3
2019-01-05T02:53:00,29.93,36,52,0,,,,55,29.58,10,45,70,5
2019-01-05T03:53:00,29.93,37,51,0,,0.04,6,59,29.58,10,45,100,5
2019-01-05T04:53:00,29.9,37,51,0,,,,59,29.55,10,45,70,3
2019-01-05T05:53:00,29.92,36,51,0,,,,56,29.57,10,44,0,0
2019-01-05T06:53:00,29.94,35,52,0,,-0.01,3,53,29.59,10,44,0,0
2019-01-05T07:53:00,29.98,38,51,0,,,,61,29.63,10,45,120,3
2019-01-05T08:53:00,30.03,36,54,0,,,,51,29.67,10,46,130,3
2019-01-05T09:53:00,30.04,38,57,0,,-0.1,1,49,29.69,10,48,120,6
2019-01-05T10:44:00,30.03,44,57,,,,,62,29.67,10,50,0,0
2019-01-05T10:51:00,30.02,45,57,,,,,63,29.67,10,51,0,0
2019-01-05T10:53:00,30.02,44,58,0,,,,60,29.67,10,51,0,0
2019-01-05T11:53:00,29.99,49,58,0,,,,72,29.64,10,53,150,8
2019-01-05T12:53:00,29.97,50,59,T,-RA:02 |RA |RA,0.06,8,72,29.62,10,54,160,6
2019-01-05T13:53:00,29.95,46,59,T,-RA:02 |RA |RA,,,62,29.6,10,52,140,7
2019-01-05T14:53:00,29.95,42,59,T,-RA:02 |RA |RA,,,54,29.6,10,50,110,6
2019-01-05T15:53:00,29.96,44,57,T,-RA:02 |RA |RA,0.01,5,62,29.61,10,50,40,3
2019-01-05T16:53:00,29.98,46,55,0.01,-RA:02 |RA |RA,,,72,29.63,10,50,0,0
2019-01-05T17:53:00,29.98,47,53,0.02,-RA:02 |RA |RA,,,80,29.63,10,50,70,5
2019-01-05T18:53:00,29.96,46,53,T,,0,0,77,29.61,10,49,60,6
2019-01-05T19:38:00,29.98,46,53,,,,,77,29.63,10,49,80,6
2019-01-05T19:53:00,29.98,46,53,0,,,,77,29.63,10,49,90,5
2019-01-05T20:07:00,29.98,46,54,,,,,75,29.63,10,50,100,6
2019-01-05T20:53:00,29.98,47,53,T,,,,80,29.63,10,50,110,6
2019-01-05T21:53:00,29.98,48,53,0.01,-RA:02 |RA |RA,-0.01,0,83,29.63,7,50,110,6
2019-01-05T22:34:00,29.97,50,53,0.01,-RA:02 |RA |RA,,,89,29.62,10,51,120,5
2019-01-05T22:53:00,29.97,50,54,0.01,-RA:02 |RA |RA,,,87,29.62,9,52,130,6
2019-01-05T23:42:00,29.98,51,53,0.09,+RA:02 BR:1 |RA |RA,,,93,29.63,3,52,160,7
2019-01-05T23:53:00,29.99,51,53,0.17,+RA:02 BR:1 |RA |RA,,,93,29.64,2.5,52,170,6
2019-01-06T00:06:00,29.98,51,53,0.06,RA:02 BR:1 |RA |RA,,,93,29.63,3,52,130,8
2019-01-06T00:18:00,29.96,51,53,0.07,-RA:02 BR:1 |RA |RA,,,93,29.61,6,52,120,11
2019-01-06T00:53:00,29.96,51,54,0.05,,0.02,8,90,29.61,10,52,120,7
2019-01-06T01:53:00,29.98,50,54,0,,,,87,29.63,10,52,150,6
2019-01-06T02:53:00,29.98,50,53,0,,,,89,29.63,10,51,150,6
2019-01-06T03:53:00,29.98,49,53,0,,-0.02,0,86,29.63,10,51,150,8
2019-01-06T04:19:00,29.99,49,53,0.03,-RA:02 BR:1 |RA |RA,,,86,29.64,3,51,200,8
2019-01-06T04:53:00,29.99,51,53,0.03,,,,93,29.64,10,52,150,5
2019-01-06T05:27:00,30,51,55,T,,,,87,29.65,10,53,260,6
2019-01-06T05:53:00,30,52,55,T,,,,90,29.65,10,53,250,3
2019-01-06T06:51:00,30.03,50,54,,,,,88,29.67,10,52,0,0
2019-01-06T06:53:00,30.03,50,53,0,,-0.04,1,89,29.67,10,51,140,3
2019-01-06T07:31:00,30.05,51,53,,,,,93,29.7,10,52,0,0
2019-01-06T07:53:00,30.07,51,54,0,,,,90,29.72,10,52,0,0
2019-01-06T08:04:00,30.08,51,54,,,,,90,29.72,10,52,180,3
2019-01-06T08:46:00,30.1,53,56,,,,,90,29.75,10,54,0,0
2019-01-06T08:53:00,30.1,53,57,0,,,,87,29.75,10,55,0,0
2019-01-06T09:53:00,30.12,50,59,0,,-0.08,1,72,29.77,10,54,VRB,5
2019-01-06T10:53:00,30.11,50,61,0,,,,67,29.75,10,55,VRB,5
2019-01-06T11:53:00,30.09,48,60,0,,,,65,29.73,10,54,250,9
2019-01-06T12:15:00,30.1,49,61,,,,,65,29.75,10,55,VRB,5
2019-01-06T12:51:00,30.1,45,61,,,,,55,29.75,10,53,290,7
2019-01-06T12:53:00,30.1,45,61,0,,0.02,5,56,29.75,10,53,300,5
2019-01-06T13:53:00,30.1,46,60,0,,,,60,29.75,10,53,270,10
2019-01-06T14:53:00,30.11,45,60,0,,,,58,29.75,10,52,VRB,6
2019-01-06T15:53:00,30.12,46,59,0,,-0.03,3,62,29.77,10,52,VRB,7
2019-01-06T16:53:00,30.14,46,58,0,,,,65,29.78,10,52,0,0
2019-01-06T17:53:00,30.16,47,56,0,,,,72,29.8,10,51,0,0
2019-01-06T18:53:00,30.17,47,53,0,,-0.05,3,80,29.81,10,50,110,3
2019-01-06T19:53:00,30.21,47,52,0,,,,83,29.85,10,49,100,3
2019-01-06T20:27:00,30.23,47,52,,,,,83,29.87,10,49,80,3
2019-01-06T20:51:00,30.23,46,52,,,,,82,29.87,10,49,80,5
2019-01-06T20:53:00,30.23,47,52,0,,,,83,29.87,10,49,80,5
2019-01-06T21:53:00,30.24,47,52,0,,-0.06,1,83,29.88,10,49,0,0
2019-01-06T22:26:00,30.23,46,52,,,,,80,29.87,10,49,90,3
2019-01-06T22:53:00,30.23,45,51,0,,,,80,29.87,10,48,80,5
2019-01-06T23:53:00,30.23,45,50,0,,,,83,29.87,10,48,100,3
2019-01-07T00:53:00,30.23,45,51,0,,0.01,5,80,29.87,10,48,80,3
2019-01-07T01:53:00,30.24,45,50,0,,,,83,29.88,10,48,0,0
2019-01-07T02:53:00,30.22,45,51,0,,,,80,29.86,10,48,70,5
2019-01-07T03:53:00,30.21,45,52,0,,0.02,8,77,29.85,10,49,70,8
2019-01-07T04:53:00,30.22,45,51,0,,,,80,29.86,10,48,60,6
2019-01-07T05:53:00,30.22,45,51,0,,,,80,29.86,10,48,70,3
2019-01-07T06:53:00,30.22,44,50,0,,-0.01,1,80,29.86,10,47,40,3
2019-01-07T07:53:00,30.24,45,54,0,,,,72,29.88,10,49,0,0
2019-01-07T08:53:00,30.27,44,59,0,,,,58,29.91,10,51,0,0
2019-01-07T09:53:00,30.27,42,61,0,,-0.05,1,50,29.91,10,51,0,0
2019-01-07T10:53:00,30.24,42,62,0,,,,48,29.88,10,52,0,0
2019-01-07T11:53:00,30.2,44,63,0,,,,50,29.84,10,53,240,8
2019-01-07T12:53:00,30.18,44,64,0,,0.09,6,48,29.83,10,54,280,6
2019-01-07T13:53:00,30.17,44,65,0,,,,47,29.81,10,54,270,7
2019-01-07T14:53:00,30.18,44,63,0,,,,50,29.83,10,53,270,9
2019-01-07T15:53:00,30.18,45,62,0,,0.01,6,54,29.83,10,53,VRB,5
2019-01-07T16:53:00,30.17,48,60,0,,,,65,29.81,10,54,0,0
2019-01-07T17:53:00,30.18,49,59,0,,,,69,29.83,10,54,0,0
2019-01-07T18:53:00,30.17,50,58,0,,0.01,8,75,29.81,10,54,0,0
2019-01-07T19:53:00,30.17,51,56,0,,,,84,29.81,10,53,0,0
2019-01-07T20:53:00,30.17,49,55,0,,,,80,29.81,10,52,60,3
2019-01-07T21:53:00,30.17,48,53,0,,0,0,83,29.81,10,50,0,0
2019-01-07T22:53:00,30.16,48,53,0,,,,83,29.8,10,50,70,3
2019-01-07T23:53:00,30.14,46,53,0,,,,77,29.78,10,49,70,6
2019-01-08T00:53:00,30.13,46,52,0,,0.04,8,80,29.78,10,49,0,0
2019-01-08T01:53:00,30.13,46,53,0,,,,77,29.78,10,49,40,3
2019-01-08T02:53:00,30.11,45,50,0,,,,83,29.75,10,48,0,0
2019-01-08T03:53:00,30.1,46,52,0,,0.04,8,80,29.75,10,49,0,0
2019-01-08T04:53:00,30.09,45,51,0,,,,80,29.73,10,48,30,3
2019-01-08T05:53:00,30.08,44,52,0,,,,75,29.72,10,48,360,5
2019-01-08T06:53:00,30.08,43,51,0,,0.01,6,74,29.72,10,47,20,3
2019-01-08T07:53:00,30.09,43,52,0,,,,72,29.73,10,48,0,0
2019-01-08T08:53:00,30.11,45,60,0,,,,58,29.75,10,52,0,0
2019-01-08T09:53:00,30.13,46,65,0,,-0.04,3,51,29.78,10,55,0,0
2019-01-08T10:53:00,30.1,47,68,0,,,,47,29.75,10,57,250,6
2019-01-08T11:53:00,30.08,42,68,0,,,,39,29.72,10,54,240,8
2019-01-08T12:53:00,30.05,44,68,0,,0.07,6,42,29.7,10,55,250,6
2019-01-08T13:53:00,30.05,42,69,0,,,,38,29.7,10,55,220,6
2019-01-08T14:53:00,30.05,42,69,0,,,,38,29.7,10,55,250,6
2019-01-08T15:53:00,30.06,42,67,0,,-0.01,3,41,29.7,10,54,210,5
2019-01-08T16:53:00,30.07,42,66,0,,,,42,29.72,10,54,210,3
2019-01-08T17:53:00,30.08,43,63,0,,,,48,29.72,10,53,170,3
2019-01-08T18:53:00,30.09,43,61,0,,-0.02,1,52,29.73,10,52,80,3
2019-01-08T19:53:00,30.09,44,60,0,,,,56,29.73,10,52,0,0
2019-01-08T20:53:00,30.11,44,59,0,,,,58,29.75,10,51,260,7
2019-01-08T21:53:00,30.12,45,55,0,,-0.03,3,69,29.77,10,50,0,0
2019-01-08T22:53:00,30.12,45,55,0,,,,69,29.77,10,50,0,0
2019-01-08T23:53:00,30.12,45,55,0,,,,69,29.77,10,50,0,0
2019-01-09T00:53:00,30.12,46,54,0,,-0.01,3,75,29.77,10,50,0,0
2019-01-09T01:53:00,30.14,46,53,0,,,,77,29.78,10,49,0,0
2019-01-09T02:53:00,30.12,44,53,0,,,,72,29.77,10,49,80,6
2019-01-09T03:53:00,30.12,44,52,0,,0.01,8,75,29.77,10,48,0,0
2019-01-09T04:53:00,30.12,44,50,0,,,,80,29.77,10,47,0,0
2019-01-09T05:53:00,30.13,43,51,0,,,,74,29.78,10,47,0,0
2019-01-09T06:53:00,30.14,43,49,0,,-0.02,3,80,29.78,10,46,0,0
2019-01-09T07:53:00,30.15,45,53,0,,,,74,29.8,9,49,0,0
2019-01-09T08:26:00,30.16,47,56,,,,,72,29.8,9,51,0,0
2019-01-09T08:53:00,30.16,45,57,0,,,,64,29.8,10,51,10,5
2019-01-09T09:53:00,30.16,50,61,0,,-0.02,0,67,29.8,10,55,0,0
2019-01-09T10:53:00,30.13,51,63,0,,,,65,29.78,10,56,210,5
2019-01-09T11:53:00,30.07,53,63,0,,,,70,29.72,10,57,260,6
2019-01-09T12:53:00,30.07,53,63,0,,0.09,6,70,29.72,10,57,280,6
2019-01-09T13:53:00,30.07,53,62,0,,,,73,29.72,10,57,VRB,7
2019-01-09T14:53:00,30.06,54,62,0,,,,75,29.7,10,58,260,8
2019-01-09T15:53:00,30.07,54,62,0,,-0.01,3,75,29.72,10,58,VRB,3
2019-01-09T16:35:00,30.09,55,60,,,,,84,29.73,9,57,280,7
2019-01-09T16:53:00,30.09,54,60,0,,,,80,29.73,10,57,VRB,3
2019-01-09T17:53:00,30.11,54,59,0,,,,83,29.75,8,56,0,0
2019-01-09T18:34:00,30.11,55,59,,,,,87,29.75,7,57,VRB,3
2019-01-09T18:53:00,30.11,55,59,0,BR:1 ||,-0.04,1,87,29.75,6,57,300,5
2019-01-09T19:53:00,30.11,55,58,0,BR:1 ||,,,90,29.75,5,56,0,0
2019-01-09T20:21:00,30.13,54,58,,BR:1 ||,,,87,29.78,4,56,110,3
2019-01-09T20:53:00,30.11,53,56,0,BR:1 ||,,,90,29.75,4,54,100,7
2019-01-09T21:53:00,30.11,52,56,0,BR:1 ||,0,8,87,29.75,4,54,70,6
2019-01-09T22:53:00,30.09,51,56,0,HZ:7 |FU |HZ,,,84,29.73,6,53,80,7
2019-01-09T23:53:00,30.1,51,54,0,BR:1 ||,,,90,29.75,4,52,320,5
2019-01-10T00:53:00,30.1,50,53,0,BR:1 ||,0.01,6,89,29.75,6,51,50,5
2019-01-10T01:53:00,30.11,50,53,0,BR:1 ||,,,89,29.75,5,51,0,0
2019-01-10T02:19:00,30.12,49,52,,BR:1 ||,,,89,29.77,5,50,0,0
2019-01-10T02:46:00,30.11,50,52,,BR:1 ||,,,93,29.75,5,51,80,5
2019-01-10T02:53:00,30.11,50,53,0,BR:1 ||,,,89,29.75,5,51,100,3
2019-01-10T03:53:00,30.11,50,53,0,BR:1 ||,-0.01,0,89,29.75,4,51,120,3
2019-01-10T04:36:00,30.1,50,53,,BR:1 ||,,,89,29.75,5,51,70,3
2019-01-10T04:53:00,30.1,50,54,0,BR:1 ||,,,87,29.75,4,52,70,5
2019-01-10T05:53:00,30.11,49,52,0,BR:1 ||,,,89,29.75,5,50,0,0
2019-01-10T06:53:00,30.13,48,52,0,BR:1 ||,-0.02,3,86,29.78,6,50,60,5
2019-01-10T07:20:00,30.14,48,53,,HZ:7 |FU |HZ,,,83,29.78,5,50,VRB,3
2019-01-10T07:27:00,30.14,49,53,,BR:1 ||,,,86,29.78,4,51,50,3
2019-01-10T07:37:00,30.14,49,53,,BR:1 ||,,,86,29.78,4,51,60,6
2019-01-10T07:53:00,30.14,49,53,0,BR:1 ||,,,86,29.78,4,51,70,7
2019-01-10T08:53:00,30.16,51,58,0,HZ:7 |FU |HZ,,,78,29.8,5,54,0,0
2019-01-10T09:53:00,30.16,52,61,0,,-0.03,1,72,29.8,9,56,0,0
2019-01-10T10:03:00,30.16,52,60,,,,,75,29.8,9,56,VRB,3
2019-01-10T10:10:00,30.15,52,60,,,,,75,29.8,9,56,290,3
2019-01-10T10:53:00,30.13,52,62,0,,,,70,29.78,10,56,VRB,3
2019-01-10T11:53:00,30.1,52,61,0,,,,72,29.75,10,56,VRB,5
2019-01-10T12:53:00,30.09,52,62,0,,0.07,6,70,29.73,10,56,VRB,5
2019-01-10T13:53:00,30.08,52,62,0,,,,70,29.72,10,56,260,6
2019-01-10T14:53:00,30.08,53,62,0,,,,73,29.72,10,57,250,6
2019-01-10T15:53:00,30.09,53,60,0,,0,5,78,29.73,8,56,260,6
2019-01-10T16:53:00,30.09,53,59,0,,,,81,29.73,9,56,VRB,3
2019-01-10T17:53:00,30.1,53,59,0,,,,81,29.75,10,56,0,0
2019-01-10T18:53:00,30.1,53,59,0,,-0.01,0,81,29.75,10,56,0,0
2019-01-10T19:53:00,30.11,53,58,0,,,,84,29.75,10,55,0,0
2019-01-10T20:42:00,30.12,53,58,,,,,84,29.77,8,55,0,0
2019-01-10T20:53:00,30.13,53,58,0,,,,84,29.78,8,55,0,0
2019-01-10T21:53:00,30.13,53,58,0,,-0.03,1,84,29.78,7,55,0,0
2019-01-10T22:53:00,30.11,53,57,0,BR:1 ||,,,87,29.75,6,55,70,3
2019-01-10T23:53:00,30.1,52,57,0,HZ:7 |FU |HZ,,,83,29.75,5,54,0,0
2019-01-11T00:53:00,30.09,52,56,0,BR:1 ||,0.04,6,87,29.73,5,54,0,0
2019-01-11T01:53:00,30.09,52,55,0,BR:1 ||,,,90,29.73,4,53,60,5
2019-01-11T02:21:00,30.08,52,54,,BR:1 ||,,,93,29.72,3,53,80,3
2019-01-11T02:28:00,30.08,52,54,,BR:1 ||,,,93,29.72,2.5,53,80,3
2019-01-11T02:45:00,30.07,51,53,,BR:1 ||,,,93,29.72,1.25,52,0,0
2019-01-11T02:53:00,30.07,52,53,0,BR:1 ||,,,96,29.72,1.25,52,0,0
2019-01-11T03:45:00,30.06,51,52,,FG:2 |FG |,,,97,29.7,0.5,51,0,0
2019-01-11T03:53:00,30.05,51,52,0,FG:2 |FG |,0.04,8,97,29.7,0.25,51,0,0
2019-01-11T04:42:00,30.05,50,51,,BR:1 ||,,,96,29.7,1,50,50,5
2019-01-11T04:53:00,30.06,50,51,0,BR:1 ||,,,96,29.7,0.75,50,0,0
2019-01-11T05:24:00,30.06,50,51,,FG:2 |FG |,,,96,29.7,0.25,50,0,0
2019-01-11T05:39:00,30.06,49,50,,FG:2 |FG |,,,96,29.7,0.25,49,60,5
2019-01-11T05:50:00,30.06,48,50,,FG:2 |FG |,,,94,29.7,0.25,49,80,5
2019-01-11T05:53:00,30.06,49,50,0,FG:2 |FG |,,,96,29.7,0.25,49,80,5
2019-01-11T06:30:00,30.06,49,50,,FG:2 |FG |,,,96,29.7,0.25,49,130,3
2019-01-11T06:53:00,30.07,49,50,0,FG:2 |FG |,-0.01,1,96,29.72,0.25,49,0,0
2019-01-11T07:02:00,30.06,49,50,,FG:2 |FG |,,,96,29.7,0.25,49,0,0
2019-01-11T07:53:00,30.09,49,50,0,FG:2 |FG |,,,96,29.73,0,49,0,0
2019-01-11T08:40:00,30.11,49,50,,FG:2 |FG |,,,96,29.75,0.5,49,0,0
2019-01-11T08:53:00,30.11,49,50,0,FG:2 |FG |,,,96,29.75,0.5,49,0,0
2019-01-11T09:21:00,30.12,50,51,,BR:1 ||,,,96,29.77,1.25,50,0,0
2019-01-11T09:31:00,30.12,49,52,,BR:1 ||,,,89,29.77,2.5,50,0,0
2019-01-11T09:38:00,30.12,49,53,,BR:1 ||,,,86,29.77,4,51,0,0
2019-01-11T09:53:00,30.11,50,55,0,,-0.05,1,83,29.75,7,52,VRB,3
2019-01-11T10:53:00,30.1,48,59,0,,,,67,29.75,9,53,0,0
2019-01-11T11:44:00,30.08,50,56,,HZ:7 |FU |HZ,,,81,29.72,4,53,260,6
2019-01-11T11:53:00,30.08,51,56,0,HZ:7 |FU |HZ,,,84,29.72,4,53,250,6
2019-01-11T12:53:00,30.04,51,60,0,HZ:7 |FU |HZ,0.08,8,72,29.69,6,55,0,0
2019-01-11T13:53:00,30.02,52,61,0,HZ:7 |FU |HZ,,,72,29.67,5,56,230,5
2019-01-11T14:53:00,30,53,59,0,HZ:7 |FU |HZ,,,81,29.65,4,56,230,5
2019-01-11T15:51:00,30.01,54,59,,HZ:7 ||HZ,,,82,29.66,3,56,240,10
2019-01-11T15:53:00,30.01,53,59,0,HZ:7 |FU |HZ,0.03,5,81,29.66,3,56,240,9
2019-01-11T16:10:00,30,54,59,,HZ:7 |FU |HZ,,,83,29.65,3,56,230,6
2019-01-11T16:53:00,30.01,53,58,0,HZ:7 |FU |HZ,,,84,29.66,3,55,240,7
2019-01-11T17:16:00,30,53,58,,HZ:7 |FU |HZ,,,84,29.65,5,55,190,5
2019-01-11T17:53:00,30.01,52,58,0,HZ:7 |FU |HZ,,,81,29.66,6,55,0,0
2019-01-11T18:48:00,30.01,52,57,,HZ:7 |FU |HZ,,,82,29.66,5,54,0,0
2019-01-11T18:53:00,30.01,52,57,0,HZ:7 |FU |HZ,0,1,83,29.66,5,54,0,0
2019-01-11T19:10:00,30.01,52,57,,HZ:7 |FU |HZ,,,83,29.66,4,54,130,3
2019-01-11T19:53:00,30,52,57,0,HZ:7 |FU |HZ,,,83,29.65,5,54,150,3
2019-01-11T20:40:00,29.99,52,57,,HZ:7 |FU |HZ,,,83,29.64,4,54,110,5
2019-01-11T20:53:00,29.99,52,56,0,BR:1 ||,,,87,29.64,4,54,0,0
2019-01-11T21:53:00,29.99,52,56,0,BR:1 ||,0.01,5,87,29.64,4,54,0,0
